hotel_name,hotel_location,hotel_rating,hotel_star_rating,hotel_review_count,date,room_type,price,currency,amenities,availability,cancellation_policy,meal_plan
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2025-12-24,Deluxe Premier Room,4755.0,INR,Wi-Fi [free];Parking;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2025-12-24,Junior Suite,7379.0,INR,Parking;Breakfast;WiFi;Minibar;Air Conditioning,Available,,Breakfast Included
Umaid Mahal - A Heritage Style Boutique Hotel,"Bani Park, Jaipur",8.5,4,2666,2025-12-22,Deluxe with Free Pick up on Arrival only from Train or Bus station 40 m²,4676.0,INR,,Available,,
Lohagarh Fort Resort,"Kukas, Jaipur",8.7,5,637,2025-12-24,Cottage with Private Pool,18354.0,INR,Flash Deal -Limited Time Offer. Price includes 31% discount!;Garden View;Parking;Breakfast;WiFi;Pool Access;Air Conditioning,Available,,Breakfast Included
Lohagarh Fort Resort,"Kukas, Jaipur",8.7,5,637,2025-12-24,Luxury Tent with Outdoor Pool,19170.0,INR,Air Conditioning;Flash Deal -Limited Time Offer. Price includes 31% discount!;Garden View;Parking;Breakfast;WiFi;Pool Access;Wi-Fi [free],Available,,Breakfast Included
Zostel Jaipur,"Amer, Jaipur",8.5,3,794,2025-12-24,No Rooms Found,,INR,,Not Available,,
The Divine Hotel,"Shyam Nagar, Jaipur",7.5,2,377,2025-12-26,king distance,1604.0,INR,,Available,,
The Divine Hotel,"Shyam Nagar, Jaipur",7.5,2,377,2025-12-26,king Express check-in Free WiFi AGODASPONSORED -,1212.0,INR,,Available,,
The Divine Hotel,"Shyam Nagar, Jaipur",7.5,2,377,2025-12-26,Suite 50 m²,1831.0,INR,,Available,,
Estherea Resort & Spa Jaipur,"Shanti Nagar, Jaipur",,5,,2025-12-28,Premium,5890.0,INR,Parking;Breakfast;WiFi;Spa Access;Air Conditioning,Available,,Breakfast Included
Estherea Resort & Spa Jaipur,"Shanti Nagar, Jaipur",,5,,2025-12-28,Luxury Cottage,7834.0,INR,Breakfast;Parking;Air Conditioning;WiFi,Available,,Breakfast Included
Estherea Resort & Spa Jaipur,"Shanti Nagar, Jaipur",,5,,2025-12-28,Deluxe Double Room with Balcony,10000.0,INR,Parking;Breakfast;WiFi;Balcony;Spa Access;Air Conditioning,Available,,Breakfast Included
Estherea Resort & Spa Jaipur,"Shanti Nagar, Jaipur",,5,,2025-12-28,Silver Suite,10306.0,INR,Breakfast;Parking;Air Conditioning;WiFi,Available,,Breakfast Included
Estherea Resort & Spa Jaipur,"Shanti Nagar, Jaipur",,5,,2025-12-28,Villa With Private Pool,12124.0,INR,Garden View;Parking;Breakfast;WiFi;Pool Access;Air Conditioning,Available,,Breakfast Included
Estherea Resort & Spa Jaipur,"Shanti Nagar, Jaipur",,5,,2025-12-28,Gold Suite,12124.0,INR,Breakfast;Parking;Air Conditioning;WiFi,Available,,Breakfast Included
Estherea Resort & Spa Jaipur,"Shanti Nagar, Jaipur",,5,,2025-12-28,Cottage,13000.0,INR,Balcony;Parking;Breakfast;WiFi;Pool Access;Spa Access;Air Conditioning,Available,,Breakfast Included
Estherea Resort & Spa Jaipur,"Shanti Nagar, Jaipur",,5,,2025-12-28,Junior Suite,17000.0,INR,Breakfast;Parking;Air Conditioning;WiFi,Available,,Breakfast Included
Estherea Resort & Spa Jaipur,"Shanti Nagar, Jaipur",,5,,2025-12-28,One-Bedroom Villa,20000.0,INR,Balcony;Parking;Breakfast;WiFi;Pool Access;Air Conditioning,Available,,Breakfast Included
Vinayak Guest House,,,,,2025-12-25,No Rooms Found,,INR,,Not Available,,
Leisure Inn Grand Chanakya,"Ashok Nagar, Jaipur",7.6,5,1420,2025-12-21,Standard Room,,INR,,Not Available,,
Hotel Magenta,"Bani Park, Jaipur",7.1,4,613,2025-12-16,No Rooms Found,,INR,,Not Available,,
"The Fern Habitat, Jaipur","The Fern Habitat, Jaipur",7.7,4,547,2025-12-23,Premium Room,,INR,Breakfast;City View;Air Conditioning;Parking,Not Available,Non-refundable,Breakfast Included
"The Fern Habitat, Jaipur","The Fern Habitat, Jaipur",7.7,4,547,2025-12-23,Superior Room,6034.0,INR,,Available,,
"Keys Lite by Lemon Tree Hotels, Jaipur","Sindhi Camp, Jaipur",8.6,3,24,2025-12-25,Superior Twin,8338.0,INR,Breakfast;Air Conditioning;WiFi,Available,,Breakfast Included
"Keys Lite by Lemon Tree Hotels, Jaipur","Sindhi Camp, Jaipur",8.6,3,24,2025-12-25,Superior Double,8338.0,INR,Minibar;Breakfast;Air Conditioning;WiFi,Available,,Breakfast Included
Hotel Meenakshi Palace,"Bani Park, Jaipur",7.0,3,23,2025-12-26,Triple Room,1379.0,INR,Breakfast;WiFi;Balcony;City View;Air Conditioning,Available,Free Cancellation,Breakfast Included
Laxmi Palace Heritage Boutique Hotel,"Sindhi Camp, Jaipur",8.5,4,2010,2025-12-26,Royal Room,9100.0,INR,Wi-Fi [free];Parking;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Zostel Jaipur,"Amer, Jaipur",8.5,3,794,2025-12-25,No Rooms Found,,INR,,Not Available,,
Shalom Backpackers Jaipur,"Amer, Jaipur",8.8,2,451,2025-12-24,king Free WiFi See details,6702.0,INR,,Available,,
Shalom Backpackers Jaipur,"Amer, Jaipur",8.8,2,451,2025-12-24,king Free WiFi See details Original Price,2199.0,INR,,Available,,
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2025-12-25,Deluxe Premier Room,5104.0,INR,Wi-Fi [free];Parking;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2025-12-25,Double Room,5104.0,INR,Parking;Free Wi-Fi;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2025-12-25,Junior Suite,7379.0,INR,Parking;Breakfast;WiFi;Minibar;Air Conditioning,Available,,Breakfast Included
Umaid Mahal - A Heritage Style Boutique Hotel,"Bani Park, Jaipur",8.5,4,2666,2025-12-23,king Express check-in Free WiFi See details Original Price,6933.0,INR,,Available,,
Umaid Mahal - A Heritage Style Boutique Hotel,"Bani Park, Jaipur",8.5,4,2666,2025-12-23,king Express check-in Free WiFi See details,7203.0,INR,,Available,,
Estherea Resort & Spa Jaipur,"Shanti Nagar, Jaipur",,5,,2025-12-29,Premium,6464.0,INR,Parking;Breakfast;WiFi;Spa Access;Air Conditioning,Available,,Breakfast Included
Estherea Resort & Spa Jaipur,"Shanti Nagar, Jaipur",,5,,2025-12-29,Luxury Cottage,8125.0,INR,Breakfast;Parking;Air Conditioning;WiFi,Available,,Breakfast Included
Estherea Resort & Spa Jaipur,"Shanti Nagar, Jaipur",,5,,2025-12-29,Deluxe Double Room with Balcony,10000.0,INR,Parking;Breakfast;WiFi;Balcony;Spa Access;Air Conditioning,Available,,Breakfast Included
Estherea Resort & Spa Jaipur,"Shanti Nagar, Jaipur",,5,,2025-12-29,Silver Suite,10687.0,INR,Breakfast;Parking;Air Conditioning;WiFi,Available,,Breakfast Included
Estherea Resort & Spa Jaipur,"Shanti Nagar, Jaipur",,5,,2025-12-29,Villa With Private Pool,12573.0,INR,Garden View;Parking;Breakfast;WiFi;Pool Access;Air Conditioning,Available,,Breakfast Included
Estherea Resort & Spa Jaipur,"Shanti Nagar, Jaipur",,5,,2025-12-29,Gold Suite,12573.0,INR,Breakfast;Parking;Air Conditioning;WiFi,Available,,Breakfast Included
Estherea Resort & Spa Jaipur,"Shanti Nagar, Jaipur",,5,,2025-12-29,Cottage,13000.0,INR,Balcony;Parking;Breakfast;WiFi;Pool Access;Spa Access;Air Conditioning,Available,,Breakfast Included
Estherea Resort & Spa Jaipur,"Shanti Nagar, Jaipur",,5,,2025-12-29,Junior Suite,17000.0,INR,Breakfast;Parking;Air Conditioning;WiFi,Available,,Breakfast Included
Estherea Resort & Spa Jaipur,"Shanti Nagar, Jaipur",,5,,2025-12-29,One-Bedroom Villa,20000.0,INR,Balcony;Parking;Breakfast;WiFi;Pool Access;Air Conditioning,Available,,Breakfast Included
Lohagarh Fort Resort,"Kukas, Jaipur",8.7,5,637,2025-12-25,Luxury Tent with Outdoor Pool,19320.0,INR,Air Conditioning;Flash Deal -Limited Time Offer. Price includes 31% discount!;Garden View;Parking;Breakfast;WiFi;Pool Access;Wi-Fi [free],Available,,Breakfast Included
Lohagarh Fort Resort,"Kukas, Jaipur",8.7,5,637,2025-12-25,Cottage with Private Pool,19512.0,INR,Flash Deal -Limited Time Offer. Price includes 31% discount!;Garden View;Parking;Breakfast;WiFi;Pool Access;Air Conditioning,Available,,Breakfast Included
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-21,king form just before the payment page,68833.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-21,king Express check-in Free WiFi See details Original Price,68833.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-21,king Parking Local admission tickets Spa Discount 15,68833.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-21,king Bike rental Express check-in Free WiFi See details Original Price,68833.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-21,King Bed Room 43 m²,68833.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-21,Suite 60 m²,73095.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-21,king bed Your kid can stay for FREE,76700.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-21,king bed 8,80633.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-21,Twin 104 m²,66536.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-21,king Express check-in Free WiFi See details,68500.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-21,king bed Bathtub Hair dryer Shower Air conditioning Mini bar Coffee,73814.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-21,Twin 105 m²,61660.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-21,king bed Recommended Your kid can stay for FREE,113093.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-21,Suite 104 m²,360010.0,INR,,Available,,
Hotel Meenakshi Palace,"Bani Park, Jaipur",7.0,3,23,2025-12-27,Triple Room,1272.0,INR,Breakfast;WiFi;Balcony;City View;Air Conditioning,Available,Free Cancellation,Breakfast Included
"The Fern Habitat, Jaipur","The Fern Habitat, Jaipur",7.7,4,547,2025-12-24,Superior Room,6034.0,INR,,Available,,
"The Fern Habitat, Jaipur","The Fern Habitat, Jaipur",7.7,4,547,2025-12-24,Premium Room,5286.0,INR,,Available,,
Laxmi Palace Heritage Boutique Hotel,"Sindhi Camp, Jaipur",8.5,4,2010,2025-12-27,Family Room,11614.0,INR,Wi-Fi [free];Parking;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
"Keys Lite by Lemon Tree Hotels, Jaipur","Sindhi Camp, Jaipur",8.6,3,24,2025-12-26,No Rooms Found,,INR,,Not Available,,
Zostel Jaipur,"Amer, Jaipur",8.5,3,794,2025-12-26,No Rooms Found,,INR,,Not Available,,
The Divine Hotel,"Shyam Nagar, Jaipur",7.5,2,377,2025-12-27,king distance,1259.0,INR,,Available,,
The Divine Hotel,"Shyam Nagar, Jaipur",7.5,2,377,2025-12-27,Suite 50 m²,1415.0,INR,,Available,,
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2025-12-26,No Rooms Found,,INR,,Not Available,,
Vinayak Guest House,,,,,2025-12-26,No Rooms Found,,INR,,Not Available,,
Shalom Backpackers Jaipur,"Amer, Jaipur",8.8,2,451,2025-12-25,king Free WiFi See details,1750.0,INR,,Available,,
Shalom Backpackers Jaipur,"Amer, Jaipur",8.8,2,451,2025-12-25,king Free WiFi See details Original Price,2000.0,INR,,Available,,
Hotel Magenta,"Bani Park, Jaipur",7.1,4,613,2025-12-17,No Rooms Found,,INR,,Not Available,,
Hotel Meenakshi Palace,"Bani Park, Jaipur",7.0,3,23,2025-12-28,Triple Room,1379.0,INR,Breakfast;WiFi;Balcony;City View;Air Conditioning,Available,Free Cancellation,Breakfast Included
Umaid Mahal - A Heritage Style Boutique Hotel,"Bani Park, Jaipur",8.5,4,2666,2025-12-24,No Rooms Found,,INR,,Not Available,,
Lohagarh Fort Resort,"Kukas, Jaipur",8.7,5,637,2025-12-26,Cottage with Jacuzzi,16215.0,INR,Flash Deal -Limited Time Offer. Price includes 31% discount!;Garden View;Parking;Breakfast;WiFi;Air Conditioning,Available,,Breakfast Included
Lohagarh Fort Resort,"Kukas, Jaipur",8.7,5,637,2025-12-26,Cottage with Private Pool,18211.0,INR,Flash Deal -Limited Time Offer. Price includes 31% discount!;Garden View;Parking;Breakfast;WiFi;Pool Access;Air Conditioning,Available,,Breakfast Included
Lohagarh Fort Resort,"Kukas, Jaipur",8.7,5,637,2025-12-26,Luxury Tent with Outdoor Pool,19170.0,INR,Air Conditioning;Flash Deal -Limited Time Offer. Price includes 31% discount!;Garden View;Parking;Breakfast;WiFi;Pool Access;Wi-Fi [free],Available,,Breakfast Included
Leisure Inn Grand Chanakya,"Ashok Nagar, Jaipur",7.6,5,1420,2025-12-22,No Rooms Found,,INR,,Not Available,,
Estherea Resort & Spa Jaipur,"Shanti Nagar, Jaipur",,5,,2025-12-30,No Rooms Found,,INR,,Not Available,,
Zostel Jaipur,"Amer, Jaipur",8.5,3,794,2025-12-27,No Rooms Found,,INR,,Not Available,,
"Keys Lite by Lemon Tree Hotels, Jaipur","Sindhi Camp, Jaipur",8.6,3,24,2025-12-27,Superior Twin,9048.0,INR,Breakfast;Air Conditioning;WiFi,Available,,Breakfast Included
"Keys Lite by Lemon Tree Hotels, Jaipur","Sindhi Camp, Jaipur",8.6,3,24,2025-12-27,Superior Double,9048.0,INR,Minibar;Breakfast;Air Conditioning;WiFi,Available,,Breakfast Included
"The Fern Habitat, Jaipur","The Fern Habitat, Jaipur",7.7,4,547,2025-12-25,Superior Room,6034.0,INR,,Available,,
"The Fern Habitat, Jaipur","The Fern Habitat, Jaipur",7.7,4,547,2025-12-25,Premium Room,5286.0,INR,,Available,,
The Divine Hotel,"Shyam Nagar, Jaipur",7.5,2,377,2025-12-28,king distance,1604.0,INR,,Available,,
The Divine Hotel,"Shyam Nagar, Jaipur",7.5,2,377,2025-12-28,king Express check-in Free WiFi AGODASPONSORED -,1212.0,INR,,Available,,
The Divine Hotel,"Shyam Nagar, Jaipur",7.5,2,377,2025-12-28,Suite 50 m²,1831.0,INR,,Available,,
Laxmi Palace Heritage Boutique Hotel,"Sindhi Camp, Jaipur",8.5,4,2010,2025-12-28,Deluxe,4781.0,INR,Wi-Fi [free];Parking;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Laxmi Palace Heritage Boutique Hotel,"Sindhi Camp, Jaipur",8.5,4,2010,2025-12-28,Royal Room,7598.0,INR,Wi-Fi [free];Parking;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Laxmi Palace Heritage Boutique Hotel,"Sindhi Camp, Jaipur",8.5,4,2010,2025-12-28,Family Room,10911.0,INR,Wi-Fi [free];Parking;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2025-12-27,Deluxe Premier Twin,4224.0,INR,Parking;Free Wi-Fi;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2025-12-27,Double Room,4391.0,INR,Parking;Free Wi-Fi;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2025-12-27,Deluxe Premier Room,4967.0,INR,Wi-Fi [free];Parking;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2025-12-27,Luxury Suite,6326.0,INR,Parking;Breakfast;WiFi;City View;Air Conditioning,Available,,Breakfast Included
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2025-12-27,Junior Suite,7379.0,INR,Parking;Breakfast;WiFi;Minibar;Air Conditioning,Available,,Breakfast Included
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2025-12-27,Deluxe Suite,9179.0,INR,Parking;Breakfast;WiFi;Minibar;Air Conditioning,Available,,Breakfast Included
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-22,king form just before the payment page,68833.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-22,king Express check-in Free WiFi See details Original Price,68833.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-22,king Parking Local admission tickets Spa Discount 15,68833.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-22,king Bike rental Express check-in Free WiFi See details Original Price,68833.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-22,King Bed Room 43 m²,68833.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-22,Suite 60 m²,73095.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-22,Twin 46 m²,76700.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-22,king bed 8,71286.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-22,Twin 104 m²,66536.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-22,king Express check-in Free WiFi See details,68500.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-22,king bed Bathtub Hair dryer Shower Air conditioning Mini bar Coffee,73814.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-22,Twin 105 m²,61660.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-22,king bed Recommended Preferred by Couples 10,113093.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-22,Suite 104 m²,360010.0,INR,,Available,,
Vinayak Guest House,,,,,2025-12-27,No Rooms Found,,INR,,Not Available,,
Shalom Backpackers Jaipur,"Amer, Jaipur",8.8,2,451,2025-12-26,king Free WiFi See details,1999.0,INR,,Available,,
Shalom Backpackers Jaipur,"Amer, Jaipur",8.8,2,451,2025-12-26,king Free WiFi See details Original Price,2000.0,INR,,Available,,
Leisure Inn Grand Chanakya,"Ashok Nagar, Jaipur",7.6,5,1420,2025-12-23,Standard Room,,INR,,Not Available,,
Zostel Jaipur,"Amer, Jaipur",8.5,3,794,2025-12-28,Deluxe 24 m²,2366.0,INR,,Available,,
"Keys Lite by Lemon Tree Hotels, Jaipur","Sindhi Camp, Jaipur",8.6,3,24,2025-12-28,Superior Twin,7331.0,INR,Breakfast;Air Conditioning;WiFi,Available,,Breakfast Included
"Keys Lite by Lemon Tree Hotels, Jaipur","Sindhi Camp, Jaipur",8.6,3,24,2025-12-28,Superior Double,7331.0,INR,Minibar;Breakfast;Air Conditioning;WiFi,Available,,Breakfast Included
The Divine Hotel,"Shyam Nagar, Jaipur",7.5,2,377,2025-12-29,king distance,1259.0,INR,,Available,,
The Divine Hotel,"Shyam Nagar, Jaipur",7.5,2,377,2025-12-29,Suite 50 m²,1415.0,INR,,Available,,
Umaid Mahal - A Heritage Style Boutique Hotel,"Bani Park, Jaipur",8.5,4,2666,2025-12-25,king Express check-in Free WiFi See details Original Price,6933.0,INR,,Available,,
Umaid Mahal - A Heritage Style Boutique Hotel,"Bani Park, Jaipur",8.5,4,2666,2025-12-25,king Express check-in Free WiFi See details,7203.0,INR,,Available,,
Laxmi Palace Heritage Boutique Hotel,"Sindhi Camp, Jaipur",8.5,4,2010,2025-12-29,Deluxe,5221.0,INR,Wi-Fi [free];Parking;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Laxmi Palace Heritage Boutique Hotel,"Sindhi Camp, Jaipur",8.5,4,2010,2025-12-29,Royal Room,8041.0,INR,Wi-Fi [free];Parking;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Laxmi Palace Heritage Boutique Hotel,"Sindhi Camp, Jaipur",8.5,4,2010,2025-12-29,Family Room,11544.0,INR,Wi-Fi [free];Parking;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Laxmi Palace Heritage Boutique Hotel,"Sindhi Camp, Jaipur",8.5,4,2010,2025-12-29,"Family Suite: Enjoy Happy Hours with 2+1 offer, 20% off on F&B services,20% Off on Laundry service ,",15600.0,INR,Parking;Breakfast;WiFi;City View;Air Conditioning,Available,,Breakfast Included
Hotel Meenakshi Palace,"Bani Park, Jaipur",7.0,3,23,2025-12-29,Triple Room,1272.0,INR,Breakfast;WiFi;Balcony;City View;Air Conditioning,Available,Free Cancellation,Breakfast Included
Estherea Resort & Spa Jaipur,"Shanti Nagar, Jaipur",,5,,2025-12-31,No Rooms Found,,INR,,Not Available,,
Lohagarh Fort Resort,"Kukas, Jaipur",8.7,5,637,2025-12-27,No Rooms Found,,INR,,Not Available,,
"The Fern Habitat, Jaipur","The Fern Habitat, Jaipur",7.7,4,547,2025-12-26,No Rooms Found,,INR,,Not Available,,
Hotel Magenta,"Bani Park, Jaipur",7.1,4,613,2025-12-18,No Rooms Found,,INR,,Not Available,,
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2025-12-28,Deluxe Premier Twin,3883.0,INR,Parking;Free Wi-Fi;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2025-12-28,Double Room,3883.0,INR,Parking;Free Wi-Fi;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2025-12-28,Deluxe Premier Room,4755.0,INR,Wi-Fi [free];Parking;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Indie Stays - Jaipur,"Jaipur Airport, Jaipur",9.1,3,329,2025-12-28,Junior Suite,7379.0,INR,Parking;Breakfast;WiFi;Minibar;Air Conditioning,Available,,Breakfast Included
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-23,king form just before the payment page,68833.0,INR,,Available,,
The Leela Palace Jaipur,"Kukas, Jaipur",9.1,5,1122,2025-12-23,king Express check-in Free WiFi See details Original Price,68833.0,INR,,Available,,
